,name,artist,id,danceability,acousticness,liveness,loudness,speechiness,mood
1021,"Vasthadu Naaraaju, Pt. 1",P.Adinarayana Rao,https://open.spotify.com/embed/track/4OsLaYdGnrIP4kMAx1YVqF?utm_source=generator,0.609,0.829,0.128,0.8168002622247386,0.0798,Chill
1022,Maruvaali (From Thoota),Darbuka Siva,https://open.spotify.com/embed/track/5zOZqyCysTCZ7CzVlZPZxu?utm_source=generator,0.549,0.0229,0.0863,0.7894752525403022,0.0351,energetic
1023,Attantode,Chakri,https://open.spotify.com/embed/track/1meJnxn9MwHVGS5rLHzIkM?utm_source=generator,0.846,0.22,0.106,0.7200154950981854,0.129,energetic
1024,Paatammathone Pranam Naaku Chaduvulammara,Rambabu Yasarapu,https://open.spotify.com/embed/track/1ORIAhL0cVuRJTLKtuXweZ?utm_source=generator,0.668,0.736,0.153,0.7367621204445902,0.101,Chill
1025,Vayasunami,Mani Sharma,https://open.spotify.com/embed/track/0zcuKrize0rRw3lLWYSyjK?utm_source=generator,0.746,0.11,0.072,0.7695104144938765,0.286,energetic
1026,Raye Raye Pillo Ramanamma,Boddu Dilip Kumar,https://open.spotify.com/embed/track/4EY0lz3WLIAYYSpHkarQdM?utm_source=generator,0.688,0.155,0.128,0.8680532792991448,0.0736,energetic
1027,Star Star,Raj-Koti,https://open.spotify.com/embed/track/3VXtJcYAkMRexPhiM72G3s?utm_source=generator,0.608,0.571,0.115,0.8525581811138592,0.228,romantic
1028,Sritha Kamalaa Kuch Mandala,M. Balamuralikrishna,https://open.spotify.com/embed/track/4JGYatakLtgBE8NBRVPDtv?utm_source=generator,0.512,0.764,0.172,0.5009088471050986,0.0446,Chill
1029,Mukundha Mukundha,Himesh Reshammiya,https://open.spotify.com/embed/track/0W6rzOcmUJpBMqFZEt7qQM?utm_source=generator,0.768,0.461,0.166,0.7884919097708514,0.086,romantic
1030,Naa Gadhiloki Ra,Various Artists,https://open.spotify.com/embed/track/0wX0nbK3ll9lWl89NU04yU?utm_source=generator,0.476,0.0916,0.276,0.7390565869066421,0.172,energetic
1031,Notanki Notanki,Thaman S,https://open.spotify.com/embed/track/34HgEgb7rBnrhbSG68jg46?utm_source=generator,0.931,0.764,0.067,0.7392055782353467,0.092,romantic
1032,Sulthana,Ravi Basrur,https://open.spotify.com/embed/track/7cNebZz7NXdrFzFOiqY5W5?utm_source=generator,0.619,0.092,0.147,0.7558628087845287,0.0556,energetic
1033,Pilla Picture Perfect,Sunny M.R.,https://open.spotify.com/embed/track/3na6VGHw5UrfEUHeHdAN6m?utm_source=generator,0.806,0.264,0.118,0.8118835483774844,0.0525,energetic
1034,Bullui Gownu,Mani Sharma,https://open.spotify.com/embed/track/6x9krSdO7lKBGZ93EAXkNi?utm_source=generator,0.766,0.0358,0.127,0.7766619982717007,0.42,energetic
1035,Nalla Nallani Kalladaana,Thirupathi Matla,https://open.spotify.com/embed/track/4CF1qZEFyHsaptDiNGpH9r?utm_source=generator,0.783,0.466,0.129,0.8003218212700021,0.133,romantic
1036,Rise Up,Hymath Mohammed,https://open.spotify.com/embed/track/3PN0VaR0Nm0IOOulLtePlz?utm_source=generator,0.667,0.0768,0.445,0.7935576149468102,0.0782,energetic
1037,Vayyari Kalahamsika,M. M. Keeravani,https://open.spotify.com/embed/track/1hilRnyhXvAxFnNm2KQFWc?utm_source=generator,0.685,0.647,0.162,0.7199261003009625,0.0442,romantic
1038,Maha Maha,Anand,https://open.spotify.com/embed/track/7Bhj8vSkYs6FWFm9gGJ4Pp?utm_source=generator,0.969,0.155,0.113,0.7915313328764266,0.0986,energetic
1039,Girra Girra,Devi Sri Prasad,https://open.spotify.com/embed/track/5g5ugs1gZb1ND72cs8UO6W?utm_source=generator,0.825,0.113,0.212,0.8012157692422301,0.0864,energetic
1040,Madhilo Veenalu,S. Rajeswara Rao,https://open.spotify.com/embed/track/3F4UEd3EbHPrt79lphYcLZ?utm_source=generator,0.505,0.854,0.295,0.7992192854375876,0.0308,Chill
1041,Ayyo Ayyo,Gopi Sundar,https://open.spotify.com/embed/track/0Gce7ovBLcUOK3jXOiScRt?utm_source=generator,0.85,0.142,0.113,0.7470425221252124,0.0621,energetic
1042,Gichchi Gichchi,Sandeep Chowta,https://open.spotify.com/embed/track/2bgu8NAkB5T7gV9wyOIYnv?utm_source=generator,0.826,0.122,0.208,0.709347715962931,0.13,energetic
1043,Kalala,Ilaiyaraaja,https://open.spotify.com/embed/track/4l28GUwdenLFZd9RfyP0uD?utm_source=generator,0.462,0.805,0.176,0.7058911171369826,0.0522,Chill
1044,Manmadha,Mani Sharma,https://open.spotify.com/embed/track/5yVtIf7BBc8lQejmHCXZWD?utm_source=generator,0.689,0.0172,0.165,0.6774635716201318,0.276,energetic
1045,Dillaku Dillaku,Mani Sharma,https://open.spotify.com/embed/track/7D4yGSGgtlMECMbm4djH2C?utm_source=generator,0.868,0.172,0.285,0.7471021186566942,0.132,energetic
1046,Andhama Andhama,Raj-Koti,https://open.spotify.com/embed/track/6wfvttks8elZeW0h1IeAfp?utm_source=generator,0.675,0.718,0.38,0.6579159092940792,0.14,cheerful
1047,Dhaani Kudi Bhujam Meeda,Various Artists,https://open.spotify.com/embed/track/5xh4ZQM0HJfe3fRwyHgm9z?utm_source=generator,0.777,0.127,0.066,0.7991894871718467,0.129,energetic
1048,Javali - 1 Min Music,Sruthi Ranjani,https://open.spotify.com/embed/track/0vxfxHXh1ME8WyMMllbQQh?utm_source=generator,0.615,0.721,0.0631,0.7477874787687357,0.0749,Chill
1049,Love Dhebba,Devi Sri Prasad,https://open.spotify.com/embed/track/3voVT9SGPZCT6tYXVbwAao?utm_source=generator,0.788,0.0827,0.114,0.8567895348490718,0.144,energetic
1050,Oka Laila Kosam,Anup Rubens,https://open.spotify.com/embed/track/0VXsLl9qSARZ6FmGm3lVN2?utm_source=generator,0.687,0.13,0.0873,0.7512738758604249,0.0477,energetic
1051,Nadaka Kalisina,Koti,https://open.spotify.com/embed/track/45miWbAjQm6mzQYDqtzxh9?utm_source=generator,0.792,0.649,0.0392,0.5183706308292858,0.127,romantic
1052,O Sayonara,Devi Sri Prasad,https://open.spotify.com/embed/track/2O0gfUalCw8AM1KE3Tru2e?utm_source=generator,0.601,0.0166,0.121,0.8728508000834352,0.0389,energetic
1053,No Keyia,Yuvan Shankar Raja,https://open.spotify.com/embed/track/7aPidH3f8hduPEnKAHcWH2?utm_source=generator,0.635,0.00861,0.0869,0.7799100092374625,0.0449,energetic
1054,Jabilli Kosam-Female,Anirudh Ravichander,https://open.spotify.com/embed/track/6fHHHdRItjZBM3gfh9SIQN?utm_source=generator,0.532,0.454,0.268,0.8371226794600555,0.0289,romantic
1055,Ekkada Unnavo Na Bangaru,Pop Shalini,https://open.spotify.com/embed/track/6JKWo72pKrfWznCWrnCwys?utm_source=generator,0.721,0.293,0.2,0.7337822938704968,0.055,energetic
1056,Adiga Adiga,Gopi Sunder,https://open.spotify.com/embed/track/5Mo0zkOAPtR2rW9kL29X37?utm_source=generator,0.393,0.907,0.0985,0.5897672755445633,0.0347,Chill
1057,Andhari Bhanduvayya,Vandemataram Srinivas,https://open.spotify.com/embed/track/74VFvLwTnReHu8RFHaahx7?utm_source=generator,0.66,0.187,0.737,0.8146249888256504,0.0856,cheerful
1058,In the Night,M. M. Keeravani,https://open.spotify.com/embed/track/1fE19GDJd111mQIAlgoSf8?utm_source=generator,0.81,0.138,0.211,0.7248428141482166,0.108,energetic
1059,Nee Kannulu,Shekar Chandra,https://open.spotify.com/embed/track/1iyWzBAthsLghPEvAC4Aup?utm_source=generator,0.936,0.304,0.0278,0.7929020531005095,0.0829,energetic
1060,Manasainadhi,Vaishali Prabhakar,https://open.spotify.com/embed/track/2veMtmqzzr2VwCHESnfNS4?utm_source=generator,0.753,0.306,0.622,0.793200035757919,0.0486,cheerful
1061,Chengaavi Rangucheera,K. V. Mahadevan,https://open.spotify.com/embed/track/0WTTzlVyL9I7JD0aGsn4JZ?utm_source=generator,0.648,0.877,0.128,0.3146696862242618,0.259,Chill
1062,Idhera Telangana Odhyamana Ilaka,Mangli,https://open.spotify.com/embed/track/1jBoyZzBdIjF6uCUJQHQtr?utm_source=generator,0.86,0.728,0.122,0.8263357072618374,0.18,romantic
1063,Chethilona Cheyyesi,M. M. Keeravani,https://open.spotify.com/embed/track/7DlEaYhJrUI9wye7XHkawP?utm_source=generator,0.649,0.62,0.0965,0.5914657766917966,0.0466,romantic
1064,Avune Thaane Nannene,S. P. Kodandapani,https://open.spotify.com/embed/track/5Yn09sAsBSjKdFWznt2QYu?utm_source=generator,0.47,0.963,0.143,0.5721267022259304,0.0472,Chill
1065,Ee Raathale,Justin Prabhakaran,https://open.spotify.com/embed/track/77feKtBcyhRv4SE2u6dd9R?utm_source=generator,0.63,0.0284,0.107,0.7119103668166513,0.0311,energetic
1066,Aa Ante,Devi Sri Prasad,https://open.spotify.com/embed/track/0osnJEcmFX4tzO9MS8feMn?utm_source=generator,0.781,0.0343,0.0826,0.7346464435769838,0.241,energetic
1067,Bhogi Mantalu Sankranthulu,Mangli,https://open.spotify.com/embed/track/7IasDkBoUBmZM1Dt4g8Em4?utm_source=generator,0.769,0.135,0.114,0.7123275425370243,0.17,energetic
1068,Kilikki - Tribute to Team Baahubali,Smita,https://open.spotify.com/embed/track/6HtynLgYJ1rqwJrWnq8uvu?utm_source=generator,0.805,0.359,0.51,0.8676957001102537,0.11,cheerful
1069,Neeve,Vishwajeet Deshpande,https://open.spotify.com/embed/track/2OkzzsjzDFMX7xdfdyufGL?utm_source=generator,0.433,0.671,0.0993,0.6369379302124617,0.0361,Chill
1070,Allukunnadi Jallumannadi,A.R. Rahman,https://open.spotify.com/embed/track/77ZHzgtDblzFegTVV7CKNR?utm_source=generator,0.817,0.0195,0.0501,0.7261539378408177,0.0763,energetic
1071,Nenante Naaku,Devi Sri Prasad,https://open.spotify.com/embed/track/1ZGYkHKvevVio9h3XePZ6m?utm_source=generator,0.684,0.367,0.111,0.8468369140915999,0.143,romantic
1072,Erraroi,Raj-Koti,https://open.spotify.com/embed/track/1JCCjJioH8xOWT4ywyAeiw?utm_source=generator,0.684,0.728,0.158,0.8686790428797044,0.228,romantic
1073,Rowdy Pattasu,Santhosh Dhayanidhi,https://open.spotify.com/embed/track/2MqnICT1QJ6tCdqhIUtx8o?utm_source=generator,0.859,0.261,0.14,0.7614350844780834,0.184,energetic
1074,Dailamo,Vijay Antony,https://open.spotify.com/embed/track/3fpuX1wWDSkniklnGUGEKU?utm_source=generator,0.77,0.0445,0.576,0.8425757620906463,0.0633,energetic
1075,Pistha Pistha,Yuvan Shankar Raja,https://open.spotify.com/embed/track/1BggQQ0CxZ3K8y6iccidht?utm_source=generator,0.781,0.0343,0.0386,0.8008581900533389,0.0359,energetic
1076,Simhamanti,Chakri,https://open.spotify.com/embed/track/32ci4xDL7wuQOQ5hJq1wMZ?utm_source=generator,0.584,0.284,0.0493,0.7509758932030156,0.385,energetic
1077,Pillaa,Devi Sri Prasad,https://open.spotify.com/embed/track/5kbbxnCZxypk6LpZETgnrh?utm_source=generator,0.744,0.549,0.0418,0.9092046842873744,0.101,romantic
1078,Nene Specialu,Anudeep Dev,https://open.spotify.com/embed/track/3WvvMKXgv7LqGw03tgGFib?utm_source=generator,0.605,0.412,0.0915,0.7627164099049436,0.211,romantic
1079,Doli Doli,S.A. Rajkumar,https://open.spotify.com/embed/track/1uM42JWIQOpcYvuIx95tvi?utm_source=generator,0.71,0.432,0.252,0.8001430316755564,0.0865,romantic
1080,Srikanthimati - Raga Hemavati - Adi,U. Srinivas,https://open.spotify.com/embed/track/2ZDdlty7GrKywhF1YbAFmt?utm_source=generator,0.442,0.949,0.35,0.3934860991090319,0.0709,Chill
1081,Dharma Jyothi (Mangala Slokam),Hamsa Lekha,https://open.spotify.com/embed/track/7jWpJvQnsJfHUcuANVMyug?utm_source=generator,0.365,0.883,0.15,0.6763908340534581,0.0315,Chill
1082,Alludu Seenu,Devi Sri Prasad,https://open.spotify.com/embed/track/0z0iqIwW4jtWgqucH5agDZ?utm_source=generator,0.721,0.11,0.304,0.8374504603832057,0.155,energetic
1083,Nenetta Chadavali,Charan Arjun,https://open.spotify.com/embed/track/38NYIGbeblxGoD2QGrIxlC?utm_source=generator,0.462,0.778,0.123,0.7362853481927352,0.0596,Chill
1084,Poosindi Poosindi,M. M. Keeravani,https://open.spotify.com/embed/track/2F96pGYTiBHXw48StHs2fv?utm_source=generator,0.582,0.779,0.103,0.6194165499567925,0.128,Chill
1085,Maagha Maasam,S.V.Krishna Reddy,https://open.spotify.com/embed/track/6NYioLlO0O0PlFvI7M1TqZ?utm_source=generator,0.778,0.54,0.556,0.7403081140677613,0.066,cheerful
1086,Naruda O Naruda,Madhavapeddi Suresh,https://open.spotify.com/embed/track/4DfExyLoRqolm0nraQb0RM?utm_source=generator,0.453,0.696,0.255,0.7868530051551,0.0696,Chill
1087,"Jaabilitho Cheppanaa (From ""Vetagadu"")",S. P. Balasubrahmanyam,https://open.spotify.com/embed/track/7fGuB7B3ZVKRFodi8MYBii?utm_source=generator,0.427,0.977,0.692,0.6307100926726066,0.0553,cheerful
1088,Ghani Anthem,Thaman S,https://open.spotify.com/embed/track/4Ek9XbP8FHnjjuOXQ5kLAh?utm_source=generator,0.724,0.18,0.113,0.8277958222831432,0.0634,energetic
1089,"What A Jodi (From ""Ginna"")",Various Artists,https://open.spotify.com/embed/track/32GfVtIphbCY5X4xrCbh3w?utm_source=generator,0.843,0.499,0.111,0.8169492535534433,0.11,romantic
1090,Deham Thiri,A.R. Rahman,https://open.spotify.com/embed/track/0870CqL7MYh5JsMEbCbWQy?utm_source=generator,0.626,0.00162,0.309,0.7284186060371287,0.0343,energetic
1091,Meriseti Jaabila,Vandemataram Srinivas,https://open.spotify.com/embed/track/1on5zlVE66QGqau019WtOJ?utm_source=generator,0.774,0.196,0.76,0.8852766768974046,0.076,cheerful
1092,Bhale Manchi Roju,Ghantasala,https://open.spotify.com/embed/track/6BF7JPKXh9XcFm4AZfrlFa?utm_source=generator,0.568,0.956,0.142,0.8307458505914956,0.0436,Chill
1093,Bomma Adirindhi,Thaman S,https://open.spotify.com/embed/track/6C973InqBs20JEt5n71BY6?utm_source=generator,0.797,0.166,0.0767,0.6757352722071576,0.171,energetic
1094,Pepsi Aunty,Mani Sharma,https://open.spotify.com/embed/track/1H4O1enEBoqoBlrBs7H3tK?utm_source=generator,0.813,0.332,0.0917,0.8751452665454871,0.0555,energetic
1095,Vongamaaku,K. Chakravarthy,https://open.spotify.com/embed/track/2lzk3tKHHXXuQ8rinMXa90?utm_source=generator,0.408,0.912,0.678,0.7868828034208409,0.0859,cheerful
1096,Bangaara,Anup Rubens,https://open.spotify.com/embed/track/6zKufRj33vEFId3ItVnJHA?utm_source=generator,0.565,0.348,0.111,0.742274799606663,0.312,romantic
1097,Kalam Nitho Naduvadu,Manukota Prasad,https://open.spotify.com/embed/track/1xuUd40LDv75azYmODv3zR?utm_source=generator,0.826,0.167,0.12,0.7599153729252958,0.0522,energetic
1098,Iraga Iraga,Vishal-Shekhar,https://open.spotify.com/embed/track/6Zik19tMLPOaY5NHOGbhQj?utm_source=generator,0.698,0.435,0.133,0.7885813045680742,0.165,romantic
1099,Yekkandayya Babu,Raj-Koti,https://open.spotify.com/embed/track/3k0cPvg1LaDinrZzUq323z?utm_source=generator,0.885,0.687,0.226,0.7253195864000715,0.252,romantic
1100,Naa Pere Kanchanamaala,Devi Sri Prasad,https://open.spotify.com/embed/track/5ajzt1l6fJJ2msW6vigh0F?utm_source=generator,0.872,0.299,0.0799,0.7001698501147233,0.158,energetic
1101,Last Bench,B. Ajaneesh Loknath,https://open.spotify.com/embed/track/2q0EHeFHe0dNnq6DF2UcTe?utm_source=generator,0.886,0.593,0.0658,0.8133436633987903,0.457,romantic
1102,Saapatu Yetuledhu,M. S. Viswanathan,https://open.spotify.com/embed/track/1duj9VLRae7V5JBheRouSK?utm_source=generator,0.458,0.657,0.303,0.6091659465419113,0.215,Chill
1103,Antha Ramamayam,M. M. Keeravani,https://open.spotify.com/embed/track/12z9wevpj9lAsThgysGmZI?utm_source=generator,0.493,0.642,0.201,0.7163503084120504,0.0759,Chill
1104,Netha Cheera,Anup Rubens,https://open.spotify.com/embed/track/0jYdNiFwjhzye1Ga5W1vaT?utm_source=generator,0.706,0.702,0.398,0.7085431627879257,0.328,cheerful
1105,Rave Kannamma,Dhanunjay Seepana,https://open.spotify.com/embed/track/30bhogUDJIPFApS7OmrQQD?utm_source=generator,0.571,0.388,0.0837,0.7205816621472632,0.0735,romantic
1106,"Sarasuda Varnam (Raga Saveri, Aadi Tala): Jaya Jaya (Raga Nattai, Khanda Chapu Tala)",Nirmala Rajasekar,https://open.spotify.com/embed/track/5wZQXUcphAyBZfVdWmAiYX?utm_source=generator,0.436,0.816,0.0939,0.6248994308531244,0.0671,Chill
1107,Sandhehinchakumammu,Ghantasala,https://open.spotify.com/embed/track/2HYHXN4eTttmiX5Y6gvKjI?utm_source=generator,0.502,0.954,0.128,0.8721654399713937,0.0355,Chill
1108,Evunnadakko,Vandemataram Srinivas,https://open.spotify.com/embed/track/79Lj1EWwcTdjWmIfXv9PJq?utm_source=generator,0.757,0.699,0.119,0.6782085282636552,0.0542,romantic
1109,Neeli Neelakantuda,Mangli,https://open.spotify.com/embed/track/2lr7Kon2aSFmjOoOphb66T?utm_source=generator,0.682,0.4,0.105,0.8038976131589142,0.342,romantic
1110,Ottasi Cheppava,M. M. Keeravani,https://open.spotify.com/embed/track/3lO0Dh7DqQTYTpyn6panns?utm_source=generator,0.775,0.615,0.053,0.682797461187759,0.106,romantic
1111,Podi Podi Vana,Shirisha,https://open.spotify.com/embed/track/6klFNkM1d9RDrChoNPJj5W?utm_source=generator,0.818,0.437,0.0995,0.8424863672934235,0.211,romantic
1112,Rock &amp; Rol,Mani Sharma,https://open.spotify.com/embed/track/6lfQ6JLxRNrw78XbqeDqSW?utm_source=generator,0.825,0.102,0.183,0.7116421824249829,0.0662,energetic
1113,Gaaradi Chese Kannulatho,T.Chalapathi Rao,https://open.spotify.com/embed/track/0PjcpOeMpBya5g2HNKmGtA?utm_source=generator,0.579,0.926,0.326,0.5594028427545518,0.0733,Chill
1114,"Pakka Local (From ""Janatha Garage"")",Devi Sri Prasad,https://open.spotify.com/embed/track/1ERvQ6CAeMNUvaPWtitqdw?utm_source=generator,0.54,0.293,0.127,0.8708245180130516,0.219,energetic
1115,Nee Guduchedirindi,Ilaiyaraaja,https://open.spotify.com/embed/track/5RHOObbwyaNSgvBM84Zu4m?utm_source=generator,0.634,0.627,0.0874,0.7676927202836795,0.0336,romantic
1116,Vathapi Ganapathim Bhajeham,Various Artists,https://open.spotify.com/embed/track/4w6p6n3uIVfRa6QGznDNQw?utm_source=generator,0.641,0.0991,0.0876,0.6735897970738104,0.0406,energetic
1117,Pikaso Chitrama,Vandemataram Srinivas,https://open.spotify.com/embed/track/01mhCxW3jRRHL6cpgvXsXP?utm_source=generator,0.823,0.203,0.0714,0.4893471199976162,0.0855,energetic
1118,"Ra Ra Rakkamma (From ""Vikrant Rona"")",Nakash Aziz,https://open.spotify.com/embed/track/0DLvpi8qTOTbS7Qet7AsCi?utm_source=generator,0.832,0.517,0.0857,0.7928126583032868,0.0959,romantic
1119,Bhavamulona,Sooryagayathri,https://open.spotify.com/embed/track/6WwOZVfGMW5aNGyOXulNFd?utm_source=generator,0.537,0.686,0.0743,0.7651598676957001,0.0449,Chill
1120,Bharat Ane Nenu (The Song Of Bharat),Devi Sri Prasad,https://open.spotify.com/embed/track/3bydTwhtFIdescvPHQuLW6?utm_source=generator,0.715,0.499,0.136,0.7476980839715128,0.0275,romantic
1121,Amaraaraama,M. M. Keeravani,https://open.spotify.com/embed/track/0awbJt9uC0Y3XajnA10yDo?utm_source=generator,0.645,0.696,0.104,0.7879555409875145,0.0268,romantic
1122,Bommanu Geesthey,Devi Sri Prasad,https://open.spotify.com/embed/track/3WkFzi4WS4PeJhHMn2Zbnl?utm_source=generator,0.78,0.0742,0.136,0.7225185494204238,0.0301,energetic
1123,Mercury Poolu,A.R. Rahman,https://open.spotify.com/embed/track/648RaVC9dc5ai7NabYQWzL?utm_source=generator,0.826,0.169,0.328,0.6369677284782026,0.123,energetic
1124,Nani Vayase,A.R. Rahman,https://open.spotify.com/embed/track/6lefqVOtD2CAD52sFGZXca?utm_source=generator,0.844,0.0258,0.337,0.7458207932298341,0.0817,energetic
1125,Premante Yemitante,Mani Sharma,https://open.spotify.com/embed/track/3ifRlg8LIHyW3XsIhtsqUr?utm_source=generator,0.746,0.254,0.114,0.7797610179087577,0.09,energetic
1126,Neekosam,M. M. Keeravani,https://open.spotify.com/embed/track/77GItNfB7BAh26RwZWEdxb?utm_source=generator,0.772,0.194,0.0962,0.7668881671086742,0.121,energetic
1127,Emandoi Sreevaru,K. V. Mahadevan,https://open.spotify.com/embed/track/7vQVJKmZ9gTQp6z5WsPcKM?utm_source=generator,0.648,0.981,0.111,0.5336571411543849,0.111,Chill
1128,Soodu Soodu,Anup Rubens,https://open.spotify.com/embed/track/3BPjVj8Gukgbz6uBLmfkxn?utm_source=generator,0.754,0.145,0.187,0.7419172204177718,0.101,energetic
1129,Nuvvu Nenu,M. M. Keeravani,https://open.spotify.com/embed/track/54XqmpDTyCx2rdKOic5zon?utm_source=generator,0.777,0.723,0.403,0.8122411275663757,0.0402,cheerful
1130,Arey O Samba,Bappi Lahiri,https://open.spotify.com/embed/track/0LIQsQm8BtkLJdcaWcFGue?utm_source=generator,0.641,0.6,0.0733,0.5590750618314015,0.0757,romantic
1131,,Various Artists,https://open.spotify.com/embed/track/7oAFfJCM9b9jd9MSAYHdG6?utm_source=generator,0.887,0.0297,0.0741,0.7551774486724874,0.0745,energetic
1132,Jatha Kalise,Devi Sri Prasad,https://open.spotify.com/embed/track/7IsCmld8aCYXj1NbSn9t2K?utm_source=generator,0.78,0.262,0.039,0.7769003843976281,0.0429,energetic
1133,,Various Artists,https://open.spotify.com/embed/track/4q3YoVUzrC5q5F36KW3kYx?utm_source=generator,0.791,0.0116,0.0766,0.7690336422420215,0.0722,energetic
1134,Ammadu Let's Do Kummudu,Devi Sri Prasad,https://open.spotify.com/embed/track/4jy2ORlpTbFqI07KO3LgWI?utm_source=generator,0.537,0.0917,0.066,0.8207932298340237,0.101,energetic
1135,Bonam Ethinamu,Mangli,https://open.spotify.com/embed/track/4XvIXIBzhBy8XOsD4mZ2Af?utm_source=generator,0.696,0.758,0.114,0.79227628951995,0.349,romantic
1136,Edo Edo Annadi,Sajid,https://open.spotify.com/embed/track/70ZUb6iEzl6VPupnzdLTOu?utm_source=generator,0.457,0.844,0.394,0.7572931255400936,0.0284,Chill
1137,Master Coming,Anirudh Ravichander,https://open.spotify.com/embed/track/7LSlA4HRXqhJJeQjq3Hm4R?utm_source=generator,0.676,0.281,0.0454,0.8726124139575077,0.237,energetic
1138,Manasu Maree,Amit Trivedi,https://open.spotify.com/embed/track/57xczqwxDF0HZsuPyVEJXa?utm_source=generator,0.695,0.767,0.106,0.7721624601448196,0.0316,Chill
1139,Chamka Chamka,Mani Sharma,https://open.spotify.com/embed/track/5VyermuB4A16R4eBmkofQD?utm_source=generator,0.826,0.0303,0.327,0.778271104621711,0.0613,energetic
1140,Kodi Koora,Devi Sri Prasad,https://open.spotify.com/embed/track/3WGkAjS44xJdoUb1H4Gzaz?utm_source=generator,0.782,0.423,0.16,0.7558032122530469,0.17,romantic
1141,Nizam Babulu,Ramana Gogula,https://open.spotify.com/embed/track/27iqHA4vPtmWSSckQ82Pxs?utm_source=generator,0.783,0.375,0.511,0.87109270240472,0.108,cheerful
1142,Pagale Vennela,S. Rajeswara Rao,https://open.spotify.com/embed/track/6azwNzJ05fm6Ahfqa7AtaF?utm_source=generator,0.469,0.955,0.399,0.6320808128966895,0.0494,Chill
1143,"Jollyo Gymkhana (From ""Beast"")",Anirudh Ravichander,https://open.spotify.com/embed/track/4VvMqPTlw4qN7KiJ8OSV1S?utm_source=generator,0.675,0.0538,0.0606,0.7459697845585387,0.311,energetic
